Team,AT,HT,Score,Date Range,Home Away,League,Season,Date,GS,GA,Pts,xG,xGA,Net xG,xG Pts,Lower xG,Upper xG,Pts vs xG,Pts vs xG +ve,Pts vs xG -ve
Brighton,Wolves,Brighton,02-Feb,TRUE,Home,English Premier League,2019/20,12/08/2019,2,2,1,1,2,-1,0,-0.36,0.42,-1,,-1
Brighton,Bournemouth,Brighton,2-0,TRUE,Home,English Premier League,2019/20,12/28/2019,2,0,3,0.8,0.6,0.2,1,-0.36,0.42,-2,,-2
Brighton,Norwich,Brighton,2-0,TRUE,Home,English Premier League,2019/20,11/02/2019,2,0,3,3,0.5,2.5,3,-0.36,0.42,0,0,
Brighton,Arsenal,Brighton,02-Jan,TRUE,Home,English Premier League,2019/20,6/20/2020,2,1,3,0.7,0.8,-0.1,1,-0.36,0.42,-2,,-2
Brighton,Tottenham,Brighton,3-0,TRUE,Home,English Premier League,2019/20,10/05/2019,3,0,3,2.2,0.5,1.7,3,-0.36,0.42,0,0,
Brighton,Everton,Brighton,03-Feb,TRUE,Home,English Premier League,2019/20,10/26/2019,3,2,3,1.2,1,0.2,1,-0.36,0.42,-2,,-2
Burnley,Burnley,West Brom,0-0,TRUE,Away,English Premier League,2020/21,10/19/2020,0,0,1,1.2,0.8,0.4,1,-0.36,0.42,0,0,
Burnley,Burnley,Newcastle,01-Mar,TRUE,Away,English Premier League,2020/21,10/03/2020,1,3,0,0.6,2,-1.4,0,-0.36,0.42,0,0,
Burnley,Burnley,Leicester,02-Apr,TRUE,Away,English Premier League,2020/21,9/20/2020,2,4,0,1.7,1,0.7,3,-0.36,0.42,3,3,
Burnley,Burnley,Everton,0-1,TRUE,Away,English Premier League,2019/20,12/26/2019,0,1,0,0.7,1.5,-0.9,0,-0.36,0.42,0,0,
Burnley,Burnley,Chelsea,0-3,TRUE,Away,English Premier League,2019/20,01/11/2020,0,3,0,0.6,2.9,-2.4,0,-0.36,0.42,0,0,
Burnley,Burnley,Sheffield United,0-3,TRUE,Away,English Premier League,2019/20,11/02/2019,0,3,0,0.8,2.8,-2,0,-0.36,0.42,0,0,
Burnley,Burnley,Man City,0-5,TRUE,Away,English Premier League,2019/20,6/22/2020,0,5,0,0,2.7,-2.7,0,-0.36,0.42,0,0,
Burnley,Burnley,Tottenham,0-5,TRUE,Away,English Premier League,2019/20,12/07/2019,0,5,0,1,2.6,-1.7,0,-0.36,0.42,0,0,
Burnley,Burnley,Arsenal,01-Feb,TRUE,Away,English Premier League,2019/20,8/17/2019,1,2,0,1.3,1.3,0.1,1,-0.36,0.42,1,1,
Burnley,Burnley,Leicester,01-Feb,TRUE,Away,English Premier League,2019/20,10/19/2019,1,2,0,2.1,1.1,1,3,-0.36,0.42,3,3,
Burnley,Burnley,Newcastle,0-0,TRUE,Away,English Premier League,2019/20,2/29/2020,0,0,1,0.7,1.5,-0.8,0,-0.36,0.42,-1,,-1
Burnley,Burnley,Brighton,01-Jan,TRUE,Away,English Premier League,2019/20,9/14/2019,1,1,1,0.5,1.5,-1.1,0,-0.36,0.42,-1,,-1
Burnley,Burnley,Liverpool,01-Jan,TRUE,Away,English Premier League,2019/20,07/11/2020,1,1,1,0.6,2.4,-1.8,0,-0.36,0.42,-1,,-1
Burnley,Burnley,Wolves,01-Jan,TRUE,Away,English Premier League,2019/20,8/25/2019,1,1,1,1.5,1.5,0,1,-0.36,0.42,0,0,
Burnley,Burnley,Aston Villa,02-Feb,TRUE,Away,English Premier League,2019/20,9/28/2019,2,2,1,1.8,1.1,0.7,3,-0.36,0.42,2,2,
Burnley,Burnley,Bournemouth,1-0,TRUE,Away,English Premier League,2019/20,12/21/2019,1,0,3,0.2,0.2,0.1,1,-0.36,0.42,-2,,-2
Burnley,Burnley,Crystal Palace,1-0,TRUE,Away,English Premier League,2019/20,6/29/2020,1,0,3,0.4,1.2,-0.8,0,-0.36,0.42,-3,,-3
Burnley,Burnley,West Ham,1-0,TRUE,Away,English Premier League,2019/20,07/08/2020,1,0,3,1,2.3,-1.3,0,-0.36,0.42,-3,,-3
Burnley,Burnley,Man United,2-0,TRUE,Away,English Premier League,2019/20,1/22/2020,2,0,3,0.9,1.4,-0.5,0,-0.36,0.42,-3,,-3
Burnley,Burnley,Norwich,2-0,TRUE,Away,English Premier League,2019/20,7/18/2020,2,0,3,1.9,0.6,1.3,3,-0.36,0.42,0,0,
Burnley,Burnley,Southampton,02-Jan,TRUE,Away,English Premier League,2019/20,2/15/2020,2,1,3,0.9,0.6,0.3,1,-0.36,0.42,-2,,-2
Burnley,Burnley,Watford,3-0,TRUE,Away,English Premier League,2019/20,11/23/2019,3,0,3,2.9,0.9,2,3,-0.36,0.42,0,0,
Burnley,Southampton,Burnley,0-1,TRUE,Home,English Premier League,2020/21,9/26/2020,0,1,0,0.5,0.7,-0.2,1,-0.36,0.42,1,1,
Burnley,Tottenham,Burnley,0-1,TRUE,Home,English Premier League,2020/21,10/26/2020,0,1,0,1.2,1.1,0.1,1,-0.36,0.42,1,1,
Burnley,Crystal Palace,Burnley,0-2,TRUE,Home,English Premier League,2019/20,11/30/2019,0,2,0,2.2,0.9,1.3,3,-0.36,0.42,3,3,
Burnley,Man United,Burnley,0-2,TRUE,Home,English Premier League,2019/20,12/28/2019,0,2,0,0.6,2.2,-1.5,0,-0.36,0.42,0,0,
Burnley,Liverpool,Burnley,0-3,TRUE,Home,English Premier League,2019/20,8/31/2019,0,3,0,0.4,1.4,-1,0,-0.36,0.42,0,0,
Burnley,Chelsea,Burnley,0-3,TRUE,Home,English Premier League,2020/21,10/31/2020,0,3,0,0.5,1.3,-0.8,0,-0.36,0.42,0,0,
Burnley,Aston Villa,Burnley,01-Feb,TRUE,Home,English Premier League,2019/20,01/01/2020,1,2,0,2.5,1.4,1.1,3,-0.36,0.42,3,3,
Burnley,Brighton,Burnley,01-Feb,TRUE,Home,English Premier League,2019/20,7/26/2020,1,2,0,1.7,1.5,0.3,1,-0.36,0.42,1,1,
Burnley,Man City,Burnley,01-Apr,TRUE,Home,English Premier League,2019/20,12/03/2019,1,4,0,0.6,2.6,-1.9,0,-0.36,0.42,0,0,
Burnley,Chelsea,Burnley,02-Apr,TRUE,Home,English Premier League,2019/20,10/26/2019,2,4,0,2.2,0.9,1.3,3,-0.36,0.42,3,3,
Burnley,Arsenal,Burnley,0-0,TRUE,Home,English Premier League,2019/20,02/02/2020,0,0,1,2.5,1.9,0.6,3,-0.36,0.42,2,2,
Burnley,Sheffield United,Burnley,01-Jan,TRUE,Home,English Premier League,2019/20,07/05/2020,1,1,1,1.4,1.5,-0.1,1,-0.36,0.42,0,0,
Burnley,Tottenham,Burnley,01-Jan,TRUE,Home,English Premier League,2019/20,03/07/2020,1,1,1,3.3,1.2,2.1,3,-0.36,0.42,2,2,
Burnley,Wolves,Burnley,01-Jan,TRUE,Home,English Premier League,2019/20,7/15/2020,1,1,1,1.6,1.3,0.3,1,-0.36,0.42,0,0,
Burnley,Everton,Burnley,1-0,TRUE,Home,English Premier League,2019/20,10/05/2019,1,0,3,0.6,1.4,-0.8,0,-0.36,0.42,-3,,-3
Burnley,Newcastle,Burnley,1-0,TRUE,Home,English Premier League,2019/20,12/14/2019,1,0,3,1.4,1.4,0,1,-0.36,0.42,-2,,-2
Burnley,Watford,Burnley,1-0,TRUE,Home,English Premier League,2019/20,6/25/2020,1,0,3,0.9,0.6,0.3,1,-0.36,0.42,-2,,-2
Burnley,Norwich,Burnley,2-0,TRUE,Home,English Premier League,2019/20,9/21/2019,2,0,3,2.4,0.8,1.7,3,-0.36,0.42,0,0,
Burnley,Leicester,Burnley,02-Jan,TRUE,Home,English Premier League,2019/20,1/19/2020,2,1,3,1,2.3,-1.2,0,-0.36,0.42,-3,,-3
Burnley,Bournemouth,Burnley,3-0,TRUE,Home,English Premier League,2019/20,2/22/2020,3,0,3,3.3,2,1.3,3,-0.36,0.42,0,0,
Burnley,Southampton,Burnley,3-0,TRUE,Home,English Premier League,2019/20,08/10/2019,3,0,3,1,1.2,-0.2,1,-0.36,0.42,-2,,-2
Burnley,West Ham,Burnley,3-0,TRUE,Home,English Premier League,2019/20,11/09/2019,3,0,3,2.1,0.5,1.6,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Burnley,3-0,TRUE,Away,English Premier League,2020/21,10/31/2020,3,0,3,1.3,0.5,0.8,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Man United,0-0,TRUE,Away,English Premier League,2020/21,10/24/2020,0,0,1,0.2,0.8,-0.6,0,-0.36,0.42,-1,,-1
Chelsea,Chelsea,West Brom,03-Mar,TRUE,Away,English Premier League,2020/21,9/26/2020,3,3,1,2.5,0.8,1.7,3,-0.36,0.42,2,2,
Chelsea,Chelsea,Brighton,03-Jan,TRUE,Away,English Premier League,2020/21,9/14/2020,3,1,3,1.2,1.9,-0.6,0,-0.36,0.42,-3,,-3
Chelsea,Chelsea,Newcastle,0-1,TRUE,Away,English Premier League,2019/20,1/18/2020,0,1,0,2.2,0.8,1.3,3,-0.36,0.42,3,3,
Chelsea,Chelsea,Sheffield United,0-3,TRUE,Away,English Premier League,2019/20,07/11/2020,0,3,0,1.3,1.9,-0.6,0,-0.36,0.42,0,0,
Chelsea,Chelsea,Man United,0-4,TRUE,Away,English Premier League,2019/20,08/11/2019,0,4,0,1.3,2.3,-1.1,0,-0.36,0.42,0,0,
Chelsea,Chelsea,Man City,01-Feb,TRUE,Away,English Premier League,2019/20,11/23/2019,1,2,0,1,1.3,-0.3,1,-0.36,0.42,1,1,
Chelsea,Chelsea,Everton,01-Mar,TRUE,Away,English Premier League,2019/20,12/07/2019,1,3,0,1.4,1.8,-0.4,0,-0.36,0.42,0,0,
Chelsea,Chelsea,West Ham,02-Mar,TRUE,Away,English Premier League,2019/20,07/01/2020,2,3,0,1.7,1.7,0,1,-0.36,0.42,1,1,
Chelsea,Chelsea,Liverpool,03-May,TRUE,Away,English Premier League,2019/20,7/22/2020,3,5,0,3,1.6,1.4,3,-0.36,0.42,3,3,
Chelsea,Chelsea,Brighton,01-Jan,TRUE,Away,English Premier League,2019/20,01/01/2020,1,1,1,1.4,1.7,-0.4,1,-0.36,0.42,0,0,
Chelsea,Chelsea,Bournemouth,02-Feb,TRUE,Away,English Premier League,2019/20,2/29/2020,2,2,1,2.1,1.6,0.6,3,-0.36,0.42,2,2,
Chelsea,Chelsea,Leicester,02-Feb,TRUE,Away,English Premier League,2019/20,02/01/2020,2,2,1,0.8,1.6,-0.8,0,-0.36,0.42,-1,,-1
Chelsea,Chelsea,Tottenham,2-0,TRUE,Away,English Premier League,2019/20,12/22/2019,2,0,3,1.4,0.4,0.9,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Arsenal,02-Jan,TRUE,Away,English Premier League,2019/20,12/29/2019,2,1,3,1.7,0.9,0.8,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Aston Villa,02-Jan,TRUE,Away,English Premier League,2019/20,6/21/2020,2,1,3,1.4,1.8,-0.5,0,-0.36,0.42,-3,,-3
Chelsea,Chelsea,Watford,02-Jan,TRUE,Away,English Premier League,2019/20,11/02/2019,2,1,3,2.1,1.2,0.9,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Crystal Palace,03-Feb,TRUE,Away,English Premier League,2019/20,07/07/2020,3,2,3,2.7,1.2,1.4,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Norwich,03-Feb,TRUE,Away,English Premier League,2019/20,8/24/2019,3,2,3,1.9,0.9,1,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Southampton,04-Jan,TRUE,Away,English Premier League,2019/20,10/06/2019,4,1,3,1.8,1.3,0.5,3,-0.36,0.42,0,0,
Chelsea,Chelsea,Burnley,04-Feb,TRUE,Away,English Premier League,2019/20,10/26/2019,4,2,3,0.9,2.2,-1.3,0,-0.36,0.42,-3,,-3
Chelsea,Chelsea,Wolves,05-Feb,TRUE,Away,English Premier League,2019/20,9/14/2019,5,2,3,2.5,1.6,1,3,-0.36,0.42,0,0,
Chelsea,Bournemouth,Chelsea,0-1,TRUE,Home,English Premier League,2019/20,12/14/2019,0,1,0,2.2,1.3,0.9,3,-0.36,0.42,3,3,
Chelsea,West Ham,Chelsea,0-1,TRUE,Home,English Premier League,2019/20,11/30/2019,0,1,0,3,1.1,1.9,3,-0.36,0.42,3,3,
Chelsea,Man United,Chelsea,0-2,TRUE,Home,English Premier League,2019/20,2/17/2020,0,2,0,1.1,0.7,0.4,1,-0.36,0.42,1,1,
Chelsea,Southampton,Chelsea,0-2,TRUE,Home,English Premier League,2019/20,12/26/2019,0,2,0,0.9,1,0,1,-0.36,0.42,1,1,
Chelsea,Liverpool,Chelsea,0-2,TRUE,Home,English Premier League,2020/21,9/20/2020,0,2,0,0.9,1.7,-0.8,0,-0.36,0.42,0,0,
Chelsea,Liverpool,Chelsea,01-Feb,TRUE,Home,English Premier League,2019/20,9/22/2019,1,2,0,1.8,1.3,0.5,3,-0.36,0.42,3,3,
Chelsea,Leicester,Chelsea,01-Jan,TRUE,Home,English Premier League,2019/20,8/18/2019,1,1,1,1.2,1.1,0.1,1,-0.36,0.42,0,0,
Chelsea,Arsenal,Chelsea,02-Feb,TRUE,Home,English Premier League,2019/20,1/21/2020,2,2,1,3.2,0.5,2.8,3,-0.36,0.42,2,2,
Chelsea,Sheffield United,Chelsea,02-Feb,TRUE,Home,English Premier League,2019/20,8/31/2019,2,2,1,2.4,1.1,1.3,3,-0.36,0.42,2,2,
Chelsea,Southampton,Chelsea,03-Mar,TRUE,Home,English Premier League,2020/21,10/17/2020,3,3,1,1.6,1.6,-0.1,1,-0.36,0.42,0,0,
Chelsea,Newcastle,Chelsea,1-0,TRUE,Home,English Premier League,2019/20,10/19/2019,1,0,3,2.8,0.3,2.6,3,-0.36,0.42,0,0,
Chelsea,Norwich,Chelsea,1-0,TRUE,Home,English Premier League,2019/20,7/14/2020,1,0,3,3.4,0.1,3.4,3,-0.36,0.42,0,0,
Chelsea,Brighton,Chelsea,2-0,TRUE,Home,English Premier League,2019/20,9/28/2019,2,0,3,4.4,0.8,3.7,3,-0.36,0.42,0,0,
Chelsea,Crystal Palace,Chelsea,2-0,TRUE,Home,English Premier League,2019/20,11/09/2019,2,0,3,3.6,0.5,3.1,3,-0.36,0.42,0,0,
Chelsea,Wolves,Chelsea,2-0,TRUE,Home,English Premier League,2019/20,7/26/2020,2,0,3,0.9,0.2,0.7,3,-0.36,0.42,0,0,
Chelsea,Aston Villa,Chelsea,02-Jan,TRUE,Home,English Premier League,2019/20,12/04/2019,2,1,3,1.9,1,0.9,3,-0.36,0.42,0,0,
Chelsea,Man City,Chelsea,02-Jan,TRUE,Home,English Premier League,2019/20,6/25/2020,2,1,3,4.1,1,3.1,3,-0.36,0.42,0,0,
Chelsea,Tottenham,Chelsea,02-Jan,TRUE,Home,English Premier League,2019/20,2/22/2020,2,1,3,1.6,0.3,1.4,3,-0.36,0.42,0,0,
Chelsea,Burnley,Chelsea,3-0,TRUE,Home,English Premier League,2019/20,01/11/2020,3,0,3,2.9,0.6,2.4,3,-0.36,0.42,0,0,
Chelsea,Watford,Chelsea,3-0,TRUE,Home,English Premier League,2019/20,07/04/2020,3,0,3,2.7,1.2,1.5,3,-0.36,0.42,0,0,
Chelsea,Everton,Chelsea,4-0,TRUE,Home,English Premier League,2019/20,03/08/2020,4,0,3,2.3,0.5,1.8,3,-0.36,0.42,0,0,
Chelsea,Crystal Palace,Chelsea,4-0,TRUE,Home,English Premier League,2020/21,10/03/2020,4,0,3,2.7,0.2,2.6,3,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Wolves,0-2,TRUE,Away,English Premier League,2020/21,10/30/2020,0,2,0,0.9,1.6,-0.8,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Fulham,02-Jan,TRUE,Away,English Premier League,2020/21,10/24/2020,2,1,3,2.5,1,1.5,3,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Chelsea,0-4,TRUE,Away,English Premier League,2020/21,10/03/2020,0,4,0,0.2,2.7,-2.6,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Man United,03-Jan,TRUE,Away,English Premier League,2020/21,9/19/2020,3,1,3,1.9,1.3,0.6,3,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Newcastle,0-1,TRUE,Away,English Premier League,2019/20,12/21/2019,0,1,0,1,0.7,0.3,1,-0.36,0.42,1,1,
Crystal Palace,Crystal Palace,Sheffield United,0-1,TRUE,Away,English Premier League,2019/20,8/18/2019,0,1,0,0.3,2,-1.7,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Aston Villa,0-2,TRUE,Away,English Premier League,2019/20,07/12/2020,0,2,0,1,1.7,-0.7,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Chelsea,0-2,TRUE,Away,English Premier League,2019/20,11/09/2019,0,2,0,0.5,3.6,-3.1,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Wolves,0-2,TRUE,Away,English Premier League,2019/20,7/20/2020,0,2,0,0.5,1.4,-0.9,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Leicester,0-3,TRUE,Away,English Premier League,2019/20,07/04/2020,0,3,0,0.8,2.6,-1.8,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Liverpool,0-4,TRUE,Away,English Premier League,2019/20,6/24/2020,0,4,0,0.1,2.9,-2.8,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Tottenham,0-4,TRUE,Away,English Premier League,2019/20,9/14/2019,0,4,0,0.7,1.4,-0.6,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Everton,01-Mar,TRUE,Away,English Premier League,2019/20,02/08/2020,1,3,0,0.9,2.5,-1.6,0,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Watford,0-0,TRUE,Away,English Premier League,2019/20,12/07/2019,0,0,1,0.2,1.7,-1.5,0,-0.36,0.42,-1,,-1
Crystal Palace,Crystal Palace,Norwich,01-Jan,TRUE,Away,English Premier League,2019/20,01/01/2020,1,1,1,1.4,1.7,-0.3,1,-0.36,0.42,0,0,
Crystal Palace,Crystal Palace,Southampton,01-Jan,TRUE,Away,English Premier League,2019/20,12/28/2019,1,1,1,0.2,1.6,-1.3,0,-0.36,0.42,-1,,-1
Crystal Palace,Crystal Palace,Arsenal,02-Feb,TRUE,Away,English Premier League,2019/20,10/27/2019,2,2,1,2,1.5,0.5,3,-0.36,0.42,2,2,
Crystal Palace,Crystal Palace,Man City,02-Feb,TRUE,Away,English Premier League,2019/20,1/18/2020,2,2,1,0.7,3.1,-2.4,0,-0.36,0.42,-1,,-1
Crystal Palace,Crystal Palace,Brighton,1-0,TRUE,Away,English Premier League,2019/20,2/29/2020,1,0,3,2.4,2.1,0.4,1,-0.36,0.42,-2,,-2
Crystal Palace,Crystal Palace,Bournemouth,2-0,TRUE,Away,English Premier League,2019/20,6/20/2020,2,0,3,0.9,0.5,0.4,1,-0.36,0.42,-2,,-2
Crystal Palace,Crystal Palace,Burnley,2-0,TRUE,Away,English Premier League,2019/20,11/30/2019,2,0,3,0.9,2.2,-1.3,0,-0.36,0.42,-3,,-3
Crystal Palace,Crystal Palace,Man United,02-Jan,TRUE,Away,English Premier League,2019/20,8/24/2019,2,1,3,0.7,2.5,-1.8,0,-0.36,0.42,-3,,-3
Crystal Palace,Crystal Palace,West Ham,02-Jan,TRUE,Away,English Premier League,2019/20,10/05/2019,2,1,3,2.1,1.4,0.8,3,-0.36,0.42,0,0,
Crystal Palace,Burnley,Crystal Palace,0-1,TRUE,Home,English Premier League,2019/20,6/29/2020,0,1,0,1.2,0.4,0.8,3,-0.36,0.42,3,3,
Crystal Palace,Sheffield United,Crystal Palace,0-1,TRUE,Home,English Premier League,2019/20,02/01/2020,0,1,0,1.1,0.8,0.3,1,-0.36,0.42,1,1,
Crystal Palace,Leicester,Crystal Palace,0-2,TRUE,Home,English Premier League,2019/20,11/03/2019,0,2,0,0.5,1.3,-0.8,0,-0.36,0.42,0,0,
Crystal Palace,Man City,Crystal Palace,0-2,TRUE,Home,English Premier League,2019/20,10/19/2019,0,2,0,0.9,3.9,-3,0,-0.36,0.42,0,0,
Crystal Palace,Man United,Crystal Palace,0-2,TRUE,Home,English Premier League,2019/20,7/16/2020,0,2,0,0.6,1.9,-1.3,0,-0.36,0.42,0,0,
Crystal Palace,Southampton,Crystal Palace,0-2,TRUE,Home,English Premier League,2019/20,1/21/2020,0,2,0,0.6,0.9,-0.3,1,-0.36,0.42,1,1,
Crystal Palace,Liverpool,Crystal Palace,01-Feb,TRUE,Home,English Premier League,2019/20,11/23/2019,1,2,0,1.3,1.9,-0.6,0,-0.36,0.42,0,0,
Crystal Palace,Everton,Crystal Palace,01-Feb,TRUE,Home,English Premier League,2020/21,9/26/2020,1,2,0,0.7,2.4,-1.7,0,-0.36,0.42,0,0,
Crystal Palace,Chelsea,Crystal Palace,02-Mar,TRUE,Home,English Premier League,2019/20,07/07/2020,2,3,0,1.2,2.7,-1.4,0,-0.36,0.42,0,0,
Crystal Palace,Everton,Crystal Palace,0-0,TRUE,Home,English Premier League,2019/20,08/10/2019,0,0,1,0.9,1.4,-0.5,0,-0.36,0.42,-1,,-1
Crystal Palace,Arsenal,Crystal Palace,01-Jan,TRUE,Home,English Premier League,2019/20,01/11/2020,1,1,1,0.4,1.2,-0.8,0,-0.36,0.42,-1,,-1
Crystal Palace,Brighton,Crystal Palace,01-Jan,TRUE,Home,English Premier League,2019/20,12/16/2019,1,1,1,0.7,2.1,-1.4,0,-0.36,0.42,-1,,-1
Crystal Palace,Tottenham,Crystal Palace,01-Jan,TRUE,Home,English Premier League,2019/20,7/26/2020,1,1,1,1.2,0.4,0.8,3,-0.36,0.42,2,2,
Crystal Palace,Wolves,Crystal Palace,01-Jan,TRUE,Home,English Premier League,2019/20,9/22/2019,1,1,1,1,1.7,-0.7,0,-0.36,0.42,-1,,-1
Crystal Palace,Brighton,Crystal Palace,01-Jan,TRUE,Home,English Premier League,2020/21,10/18/2020,1,1,1,0.8,1.5,-0.7,0,-0.36,0.42,-1,,-1
Crystal Palace,Aston Villa,Crystal Palace,1-0,TRUE,Home,English Premier League,2019/20,8/31/2019,1,0,3,1.6,0.4,1.2,3,-0.36,0.42,0,0,
Crystal Palace,Bournemouth,Crystal Palace,1-0,TRUE,Home,English Premier League,2019/20,12/03/2019,1,0,3,0.4,0.4,0.1,1,-0.36,0.42,-2,,-2
Crystal Palace,Newcastle,Crystal Palace,1-0,TRUE,Home,English Premier League,2019/20,2/22/2020,1,0,3,1.8,0.2,1.6,3,-0.36,0.42,0,0,
Crystal Palace,Watford,Crystal Palace,1-0,TRUE,Home,English Premier League,2019/20,03/07/2020,1,0,3,0.7,0.6,0.1,1,-0.36,0.42,-2,,-2
Crystal Palace,Southampton,Crystal Palace,1-0,TRUE,Home,English Premier League,2020/21,09/12/2020,1,0,3,1.5,1.2,0.4,1,-0.36,0.42,-2,,-2
Crystal Palace,Norwich,Crystal Palace,2-0,TRUE,Home,English Premier League,2019/20,9/28/2019,2,0,3,1.6,0.8,0.9,3,-0.36,0.42,0,0,
Crystal Palace,West Ham,Crystal Palace,02-Jan,TRUE,Home,English Premier League,2019/20,12/26/2019,2,1,3,2.5,0.9,1.6,3,-0.36,0.42,0,0,
Everton,Everton,Newcastle,01-Feb,TRUE,Away,English Premier League,2020/21,11/01/2020,1,2,0,1.4,2.3,-0.9,0,-0.36,0.42,0,0,
Everton,Everton,Southampton,0-2,TRUE,Away,English Premier League,2020/21,10/25/2020,0,2,0,0.5,0.6,-0.2,1,-0.36,0.42,1,1,
Everton,Everton,Crystal Palace,02-Jan,TRUE,Away,English Premier League,2020/21,9/26/2020,2,1,3,2.4,0.7,1.7,3,-0.36,0.42,0,0,
Everton,Everton,Tottenham,1-0,TRUE,Away,English Premier League,2020/21,9/13/2020,1,0,3,1.1,1,0.1,1,-0.36,0.42,-2,,-2
Everton,Everton,Burnley,0-1,TRUE,Away,English Premier League,2019/20,10/05/2019,0,1,0,1.4,0.6,0.8,3,-0.36,0.42,3,3,
Everton,Everton,Tottenham,0-1,TRUE,Away,English Premier League,2019/20,07/06/2020,0,1,0,0.5,0.6,-0.1,1,-0.36,0.42,1,1,
Everton,Everton,Aston Villa,0-2,TRUE,Away,English Premier League,2019/20,8/23/2019,0,2,0,1.4,0.6,0.9,3,-0.36,0.42,3,3,
Everton,Everton,Wolves,0-3,TRUE,Away,English Premier League,2019/20,07/12/2020,0,3,0,0.3,2.9,-2.5,0,-0.36,0.42,0,0,
Everton,Everton,Chelsea,0-4,TRUE,Away,English Premier League,2019/20,03/08/2020,0,4,0,0.5,2.3,-1.8,0,-0.36,0.42,0,0,
Everton,Everton,Leicester,01-Feb,TRUE,Away,English Premier League,2019/20,12/01/2019,1,2,0,1.3,2.7,-1.4,0,-0.36,0.42,0,0,
Everton,Everton,Man City,01-Feb,TRUE,Away,English Premier League,2019/20,01/01/2020,1,2,0,1,1.8,-0.9,0,-0.36,0.42,0,0,
Everton,Everton,Bournemouth,01-Mar,TRUE,Away,English Premier League,2019/20,9/15/2019,1,3,0,1.6,1.3,0.3,1,-0.36,0.42,1,1,
Everton,Everton,Arsenal,02-Mar,TRUE,Away,English Premier League,2019/20,2/23/2020,2,3,0,2.1,1.3,0.8,3,-0.36,0.42,3,3,
Everton,Everton,Brighton,02-Mar,TRUE,Away,English Premier League,2019/20,10/26/2019,2,3,0,1,1.2,-0.2,1,-0.36,0.42,1,1,
Everton,Everton,Liverpool,02-May,TRUE,Away,English Premier League,2019/20,12/04/2019,2,5,0,1.8,2.6,-0.8,0,-0.36,0.42,0,0,
Everton,Everton,Crystal Palace,0-0,TRUE,Away,English Premier League,2019/20,08/10/2019,0,0,1,1.4,0.9,0.5,3,-0.36,0.42,2,2,
Everton,Everton,Man United,01-Jan,TRUE,Away,English Premier League,2019/20,12/15/2019,1,1,1,0.3,1.6,-1.3,0,-0.36,0.42,-1,,-1
Everton,Everton,West Ham,01-Jan,TRUE,Away,English Premier League,2019/20,1/18/2020,1,1,1,1.7,1.3,0.3,1,-0.36,0.42,0,0,
Everton,Everton,Norwich,1-0,TRUE,Away,English Premier League,2019/20,6/24/2020,1,0,3,0.7,0.5,0.3,1,-0.36,0.42,-2,,-2
Everton,Everton,Sheffield United,1-0,TRUE,Away,English Premier League,2019/20,7/20/2020,1,0,3,0.7,0.7,0,1,-0.36,0.42,-2,,-2
Everton,Everton,Newcastle,02-Jan,TRUE,Away,English Premier League,2019/20,12/28/2019,2,1,3,2.9,1.7,1.1,3,-0.36,0.42,0,0,
Everton,Everton,Southampton,02-Jan,TRUE,Away,English Premier League,2019/20,11/09/2019,2,1,3,2.3,0.6,1.7,3,-0.36,0.42,0,0,
Everton,Everton,Watford,03-Feb,TRUE,Away,English Premier League,2019/20,02/01/2020,3,2,3,2.7,0.9,1.8,3,-0.36,0.42,0,0,
Everton,Norwich,Everton,0-2,TRUE,Home,English Premier League,2019/20,11/23/2019,0,2,0,1,1.7,-0.8,0,-0.36,0.42,0,0,
Everton,Sheffield United,Everton,0-2,TRUE,Home,English Premier League,2019/20,9/21/2019,0,2,0,1.1,0.3,0.8,3,-0.36,0.42,3,3,
Everton,Bournemouth,Everton,01-Mar,TRUE,Home,English Premier League,2019/20,7/26/2020,1,3,0,1.6,1.7,0,1,-0.36,0.42,1,1,
Everton,Man City,Everton,01-Mar,TRUE,Home,English Premier League,2019/20,9/28/2019,1,3,0,2.3,3,-0.7,0,-0.36,0.42,0,0,
Everton,Arsenal,Everton,0-0,TRUE,Home,English Premier League,2019/20,12/21/2019,0,0,1,0.5,0.8,-0.3,1,-0.36,0.42,0,0,
